Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Enrolled_Units,Total_Approved_Units,Grade_Improvement,Failure_Flag
Married,Ordinance No. 612/93,0.2857142857142857,Management,Daytime,Higher education—bachelor’s degree,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,No,Male,No,1.0,No,0.0,1.0,1.0,1.0,0.453125,0.0,0.0,1.0,1.0,0.75,0.5174731182795697,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,20.0,19.5,0.47222222222221966,0
Single,1st phase—general contingent,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Master’s Degree,Bachelor’s Degree,Armed Forces Sergeants,Admin/Commercial Directors,Yes,No,No,Yes,Male,No,0.17647058823529416,No,0.0,0.5,0.5,0.47619047619047616,0.5625,0.0,0.0,0.5,0.625,0.41666666666666663,0.45725806451612894,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled,12.0,10.0,-1.200000000000001,0
Single,Over 23 years old,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,No,No,No,Yes,Male,No,0.5294117647058822,No,0.0,0.375,0.4375,0.2857142857142857,0.4097222222222223,0.0,0.0,0.375,0.4375,0.25,0.6572580645161289,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,10.0,6.0,2.333333333333332,0
Single,Change in course,0.2857142857142857,Informatics Engineering,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Scientific Specialists,No,No,Yes,No,Male,No,0.588235294117647,No,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.375,0.4375,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled,10.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Administrative Staff,Unskilled Workers,No,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.375,0.3125,0.47619047619047616,0.35416666666666674,0.0,0.0,0.375,0.3125,0.3333333333333333,0.5201612903225806,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,10.0,9.0,1.4499999999999993,0
Single,Technological specialization diploma holders,0.2857142857142857,Veterinary Nursing,Daytime,Technological specialization course,Portuguese,Other—11th Year,Basic Edu 2nd Cycle,Administrative Staff,Machine Operators,Yes,No,No,Yes,Male,No,0.3529411764705883,No,0.0,0.5,0.625,0.47619047619047616,0.53125,0.0,0.0,0.5,0.5,0.16666666666666666,0.6411290322580644,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,12.0,7.0,1.0,0
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Service/Sales/Security,Service/Sales/Security,No,No,No,Yes,Male,No,0.588235294117647,No,0.0,0.375,0.3125,0.47619047619047616,0.8124999999999998,0.0,0.0,0.375,0.375,0.41666666666666663,0.7056451612903224,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,10.0,10.0,-1.0333333333333332,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Technicians & Professionals,Service/Sales/Security,Yes,No,Yes,Yes,Male,Yes,0.17647058823529416,No,0.0,0.625,0.4375,0.6666666666666666,0.6160714285714288,0.0,0.0,0.75,0.5,0.6666666666666666,0.5516129032258063,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,15.0,15.0,-0.7392857142857174,0
Single,3rd phase—general contingent,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Skilled Industry Workers,Service/Sales/Security,No,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,1.0,0.75,1.0,0.5928030303030303,0.0,0.0,1.0,0.75,0.9166666666666666,0.5040322580645161,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,20.0,21.5,-1.0075757575757578,0
Single,1st phase—general contingent,0.2857142857142857,Equiniculture,Daytime,Secondary education,Portuguese,Higher Education Degree,Basic Education 3rd Cycle,Scientific Specialists,Unskilled Workers,Yes,No,Yes,No,Female,No,0.11764705882352944,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Dropout,12.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Technicians & Professionals,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.5,0.5,0.47619047619047616,0.4999999999999998,0.0,0.0,0.5,0.375,0.5,0.44758064516129037,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,12.0,11.0,-0.6999999999999993,0
Married,Holders of other higher courses,0.2857142857142857,Management,Daytime,Higher education—degree,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.9411764705882353,No,0.0,0.75,0.625,0.5714285714285714,0.5659722222222223,0.0,0.0,0.375,0.5,0.3333333333333333,0.4959677419354839,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Enrolled,13.0,10.0,-0.8333333333333339,0
Single,Change in course,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.2941176470588236,No,0.0,1.0,1.0,1.0,0.39583333333333326,0.0,0.0,1.0,0.9375,1.0,0.537442396313364,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,20.0,22.5,1.2285714285714295,0
Single,1st phase—general contingent,1.0,Management,Daytime,Secondary education,Portuguese,General commerce course,Other—11th Year,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.375,0.5,0.2857142857142857,0.5138888888888888,0.0,0.0,0.375,0.4375,0.3333333333333333,0.4959677419354839,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,10.0,7.0,-0.3333333333333339,0
Facto Union,Over 23 years old,0.2857142857142857,Nursing,Daytime,Higher education—degree,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.588235294117647,No,0.0,0.75,0.5,0.6666666666666666,0.8898809523809519,0.0,0.0,0.75,0.5,0.5833333333333333,0.8775345622119811,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,16.0,14.0,0.0,0
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,0.588235294117647,No,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout,10.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.625,0.38095238095238093,0.296875,0.0,0.0,0.5,0.5,0.5,0.3715437788018433,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,12.0,10.0,0.4642857142857135,0
Single,2nd phase—general contingent,0.2857142857142857,Basic Education,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.17647058823529416,No,0.0,0.5,0.625,0.47619047619047616,0.6041666666666665,0.0,0.0,0.5,0.75,0.41666666666666663,0.5766129032258064,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled,12.0,10.0,-0.36666666666666536,0
Single,1st phase—general contingent,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Farmers/Ag Workers,Armed Forces,No,No,No,Yes,Female,Yes,0.3529411764705883,No,0.0,0.5,0.375,0.5714285714285714,0.7048611111111109,0.0,0.0,0.5,0.375,0.5,0.5443548387096774,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,12.0,12.0,-1.666666666666666,0
Single,Change in course,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Comp. High School—not concluded,Basic Edu 2nd Cycle,Other Situation,Technicians & Professionals,Yes,No,No,Yes,Female,Yes,0.2941176470588236,No,0.0,1.0,1.0,1.0,0.7473958333333333,0.0,0.0,1.0,1.0,1.0,0.7451612903225805,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,20.0,22.5,0.0,0
Single,2nd phase—general contingent,0.5714285714285714,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.5625,0.09523809523809523,0.27083333333333326,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout,12.0,1.0,-3.125000000000001,0
Single,1st phase—general contingent,1.0,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.4375,0.5714285714285714,0.5089285714285714,0.0,0.0,0.5,0.5,0.5,0.440668202764977,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,12.0,12.0,-0.8571428571428577,0
Single,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,0.8235294117647058,No,0.0,0.5,0.375,0.5714285714285714,0.6875,0.0,0.0,0.5,0.375,0.5,0.5282258064516129,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,12.0,12.0,-1.666666666666666,0
Single,2nd phase—general contingent,1.0,Journalism and Communication,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.5,0.38095238095238093,0.40104166666666674,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout,12.0,4.0,-4.375000000000001,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.6875,0.47619047619047616,0.4375,0.0,0.0,0.5,0.6875,0.5,0.46370967741935465,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,12.0,11.0,0.06666666666666643,0
Single,2nd phase—general contingent,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Administrative Staff,Skilled Industry Workers,No,No,No,Yes,Female,No,0.4117647058823528,No,0.0,0.5,0.75,0.09523809523809523,0.47916666666666674,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,1.0,-5.125000000000001,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Technicians & Professionals,Armed Forces,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.625,0.625,0.6666666666666666,0.6322916666666667,0.0,0.0,0.75,0.5,0.6666666666666666,0.6243145161290321,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,15.0,15.0,-0.1437500000000007,0
Single,2nd phase—general contingent,1.0,Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.375,0.47619047619047616,0.5208333333333333,0.0,0.0,0.375,0.3125,0.41666666666666663,0.5733870967741935,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,10.0,10.0,0.40000000000000036,0
Single,Over 23 years old,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,No,Female,No,0.5294117647058822,No,0.0,0.5,0.5625,0.2857142857142857,0.453125,0.0,0.0,0.5,0.6875,0.3333333333333333,0.44758064516129037,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Dropout,12.0,7.0,-0.25,0
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Brazilian,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,Yes,No,Male,No,0.588235294117647,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,4.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,1.0,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Skilled Industry Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.4375,0.5714285714285714,0.47916666666666674,0.0,0.0,0.5,0.4375,0.5,0.537442396313364,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,12.0,12.0,0.4285714285714288,0
Married,Over 23 years old,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Legislative/Executive Officers,Administrative Staff,No,No,No,Yes,Female,No,0.7058823529411764,No,0.0,0.375,0.5,0.47619047619047616,0.8263888888888888,0.0,0.0,0.375,0.375,0.41666666666666663,0.8249999999999998,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,10.0,10.0,0.06666666666666643,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.75,0.5,0.7619047619047619,0.5125,0.0,0.0,0.75,0.5,0.6666666666666666,0.5269354838709678,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,16.0,16.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.625,0.4375,0.6666666666666666,0.6665178571428572,0.0,0.0,0.75,0.5,0.6666666666666666,0.7627016129032257,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,15.0,15.0,0.9576785714285698,0
Single,1st phase—general contingent,1.0,Journalism and Communication,Daytime,Secondary education,Portuguese,Accounting & Admin course,Secondary Education,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.6006944444444444,0.0,0.0,0.5,0.375,0.5,0.5443548387096774,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled,12.0,12.0,-0.6666666666666661,0
Single,1st phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Technicians & Professionals,Unskilled Workers,No,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.375,0.375,0.47619047619047616,0.9305555555555554,0.0,0.0,0.375,0.3125,0.41666666666666663,0.8249999999999998,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,10.0,10.0,-0.9333333333333318,0
Single,Transfer,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Legislative/Executive Officers,Administrative Staff,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout,4.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Master’s Degree,Master’s Degree,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.625,0.4375,0.6666666666666666,0.7663690476190474,0.0,0.0,0.75,0.5625,0.6666666666666666,0.821774193548387,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,15.0,15.0,0.6095238095238109,0
Single,2nd phase—general contingent,1.0,Tourism,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.4375,0.5714285714285714,0.4444444444444444,0.0,0.0,0.5,0.375,0.5,0.5282258064516129,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,12.0,12.0,0.6666666666666679,0
Single,1st phase—general contingent,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Higher Education Degree,Basic Edu 2nd Cycle,Scientific Specialists,Unskilled Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.4375,0.47619047619047616,0.5416666666666665,0.0,0.0,0.5,0.625,0.41666666666666663,0.5322580645161289,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled,12.0,10.0,-0.22499999999999964,0
Single,1st phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.4444444444444444,0.0,0.0,0.5,0.375,0.5,0.44758064516129037,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,12.0,12.0,-0.16666666666666607,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Service/Sales/Security,Machine Operators,No,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.7916666666666665,0.0,0.0,0.5,0.375,0.5,0.6249999999999999,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-1.666666666666666,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Unskilled Workers,Yes,No,Yes,No,Female,No,0.05882352941176472,No,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,15.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,1.0,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.5,0.4375,0.5714285714285714,0.6428571428571428,0.0,0.0,0.5,0.375,0.5,0.6249999999999999,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,12.0,-0.23809523809523725,0
Single,2nd phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Technicians & Professionals,Armed Forces,No,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.5,0.5,0.47619047619047616,0.35416666666666674,0.0,0.0,0.5,0.5625,0.3333333333333333,0.44758064516129037,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,12.0,9.0,0.6999999999999993,0
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Legislative/Executive Officers,Legislative/Executive Officers,Yes,No,No,Yes,Female,No,0.23529411764705888,No,0.0,0.375,0.5,0.2857142857142857,0.4097222222222223,0.0,0.0,0.375,0.5,0.25,0.6249999999999999,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,10.0,6.0,2.0,0
Married,1st phase—general contingent,0.2857142857142857,Management (evening attendance),Evening,Higher education—bachelor’s degree,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Technicians & Professionals,No,No,No,Yes,Female,No,0.8235294117647058,No,0.0,1.0,1.0,0.47619047619047616,0.41666666666666674,0.0,0.0,1.0,0.625,0.5,0.5766129032258064,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,20.0,11.0,1.4333333333333336,0
Single,1st phase—general contingent,0.2857142857142857,Oral Hygiene,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Skilled Industry Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,0.17647058823529416,No,0.0,0.625,0.875,0.6666666666666666,0.33779761904761907,0.0,0.0,0.75,0.5,0.6666666666666666,0.45241935483870976,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,15.0,15.0,0.9071428571428584,0
Single,2nd phase—general contingent,1.0,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,General commerce course,8th year,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.375,0.5,0.2857142857142857,0.32291666666666674,0.0,0.0,0.375,0.375,0.3333333333333333,0.4717741935483871,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,10.0,7.0,1.25,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.625,0.4375,0.5714285714285714,0.7552083333333333,0.0,0.0,0.625,0.4375,0.5,0.7524193548387096,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,14.0,12.0,0.0,0
Single,2nd phase—general contingent,0.8571428571428571,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.625,0.4375,0.6666666666666666,0.6577380952380951,0.0,0.0,0.75,0.6875,0.6666666666666666,0.7730938416422287,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,15.0,15.0,1.1493506493506498,0
Single,Change in course,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,2nd cycle general high school,Unknown,Student,Student,No,No,No,Yes,Female,No,0.7647058823529411,No,0.0,1.0,1.0,1.0,0.5069444444444444,0.0,0.0,1.0,0.875,1.0,0.5028801843317973,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,20.0,22.5,-0.19523809523809632,0
Single,2nd phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,No,0.23529411764705888,No,0.0,0.5,0.6875,0.5714285714285714,0.30989583333333326,0.0,0.0,0.5,0.75,0.25,0.46370967741935465,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,12.0,9.0,1.291666666666666,0
Single,3rd phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.5,0.47619047619047616,0.375,0.0,0.0,0.375,0.375,0.41666666666666663,0.8249999999999998,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,10.0,10.0,4.4,0
Single,1st phase—general contingent,1.0,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Administrative Staff,Unskilled Workers,Yes,No,Yes,Yes,Female,No,0.2941176470588236,No,0.0,0.375,0.3125,0.47619047619047616,0.6666666666666667,0.0,0.0,0.375,0.3125,0.41666666666666663,0.5927419354838709,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,10.0,10.0,-0.8000000000000007,0
Single,1st phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Administrative Staff,Unskilled Workers,No,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.5486111111111109,0.0,0.0,0.5,0.375,0.5,0.5766129032258064,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,12.0,12.0,0.16666666666666785,0
Single,2nd phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Technicians & Professionals,Administrative Staff,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.5,0.5714285714285714,0.453125,0.0,0.0,0.5,0.625,0.41666666666666663,0.4959677419354839,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,12.0,11.0,0.25,0
Single,1st phase—general contingent,0.8571428571428571,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.75,0.5,0.6666666666666666,0.5610119047619049,0.0,0.0,0.75,0.5,0.5833333333333333,0.5720046082949309,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,16.0,14.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Equiniculture,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Administrative Staff,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.6875,0.5714285714285714,0.7337962962962963,0.0,0.0,0.5,0.375,0.5,0.6249999999999999,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,12.0,12.0,-1.1111111111111107,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,0.23529411764705888,No,0.0,0.625,0.5,0.5714285714285714,0.609375,0.0,0.0,0.75,0.5,0.6666666666666666,0.6737903225806451,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled,15.0,14.0,0.5875000000000004,0
Single,2nd phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Basic Edu 2nd Cycle,Scientific Specialists,Armed Forces,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.625,0.5625,0.6666666666666666,0.5319010416666665,0.0,0.0,0.75,0.9375,0.41666666666666663,0.6120967741935482,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled,15.0,12.0,0.6937499999999996,0
